,id,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,season,player_id
22156,14330978,26,4,6,2,3,3,3,0,3,3,2,1,0,0,1,13,0.6666667,0.6666667,1.0,2023,666743
22157,14330979,39,6,11,3,6,9,9,0,5,5,10,2,1,4,2,24,0.5454546,0.5,1.0,2023,192
22158,14330980,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896022
22159,14330981,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677849
22160,14330982,15,2,2,1,1,0,0,0,1,1,1,1,0,0,2,5,1.0,1.0,0.0,2023,666511
22161,14330983,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896031
22162,14330984,24,4,7,2,3,2,3,0,5,5,0,0,0,0,2,12,0.5714286,0.6666667,0.6666667,2023,380
22163,14330985,17,4,6,0,1,0,0,2,1,3,1,0,2,1,1,8,0.6666667,0.0,0.0,2023,439
22164,14330986,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,450
22165,14330987,31,10,16,1,2,2,4,3,6,9,6,1,1,2,3,23,0.625,0.5,0.5,2023,472
22166,14330988,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017725
22167,14330989,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677856
22168,14330990,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,24417679
22169,14330991,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896051
22170,14330992,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,493
22171,14330993,29,3,11,2,7,1,2,0,4,4,6,1,0,0,1,9,0.2727273,0.2857143,0.5,2023,666679
22172,14330994,27,0,5,0,3,0,0,0,9,9,0,0,1,1,2,0,0.0,0.0,0.0,2023,158
22173,14330995,31,7,10,0,1,2,4,2,4,6,3,1,2,0,5,16,0.7,0.0,0.5,2023,666508
22174,14330996,38,9,17,4,7,4,4,1,5,6,5,1,1,3,1,26,0.5294118,0.5714286,1.0,2023,61
22175,14330997,33,6,9,4,6,0,0,1,1,2,7,0,1,1,2,16,0.6666667,0.6666667,0.0,2023,130
22176,14330998,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,174
22177,14330999,15,1,6,0,5,2,2,0,1,1,0,0,0,0,2,4,0.1666667,0.0,1.0,2023,351
22178,14331000,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896038
22179,14331001,18,6,8,1,2,0,0,1,2,3,1,0,0,2,2,13,0.75,0.5,0.0,2023,421
22180,14331002,27,8,17,1,5,3,4,0,2,2,6,0,0,4,2,20,0.4705882,0.2,0.75,2023,17896048
22181,14331003,10,3,4,2,2,0,0,0,2,2,0,2,0,0,3,8,0.75,1.0,0.0,2023,464
22182,14331004,12,1,3,0,1,0,0,1,0,1,1,1,0,1,1,2,0.3333333,0.0,0.0,2023,17896058
22183,14331005,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677843
22184,14331006,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896041
22185,14331007,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,417
22186,14331008,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677841
22187,14331009,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677722
22188,14331605,28,6,13,2,5,5,5,1,1,2,5,0,0,0,2,19,0.4615385,0.4,1.0,2023,17896026
22189,14331606,31,7,14,3,5,3,5,0,10,10,2,0,0,2,2,20,0.5,0.6,0.6,2023,38017683
22190,14331607,34,7,11,1,3,2,2,2,7,9,2,1,0,1,1,17,0.6363636,0.3333333,1.0,2023,85
22191,14331608,29,4,11,1,6,2,2,4,0,4,1,1,0,2,4,11,0.3636364,0.1666667,1.0,2023,17896073
22192,14331609,29,6,8,0,0,0,0,1,0,1,4,2,2,2,3,12,0.75,0.0,0.0,2023,165
22193,14331610,16,2,6,1,2,0,0,0,6,6,2,1,1,3,0,5,0.3333333,0.5,0.0,2023,3547251
22194,14331611,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666442
22195,14331612,14,2,5,1,2,1,2,0,0,0,1,0,0,1,3,6,0.4,0.5,0.5,2023,56677827
22196,14331613,08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2023,38017724
22197,14331614,03,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0.0,0.0,0.5,2023,56677839
22198,14331615,17,0,2,0,2,0,0,1,2,3,3,0,0,3,0,0,0.0,0.0,0.0,2023,226
22199,14331616,14,2,3,0,1,2,2,0,1,1,0,0,1,0,0,6,0.6666667,0.0,1.0,2023,229
22200,14331617,03,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,2023,666818
22201,14331618,03,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,2023,17553983
22202,14331619,11,1,3,0,0,6,8,3,1,4,0,0,0,0,1,8,0.3333333,0.0,0.75,2023,462
22203,14331620,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,196
22204,14331621,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017607
22205,14331622,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666885
22206,14331623,29,5,10,3,5,2,2,0,4,4,2,0,0,0,1,15,0.5,0.6,1.0,2023,79
22207,14331624,15,1,4,0,1,0,1,0,3,3,0,0,0,1,2,2,0.25,0.0,0.0,2023,38017696
22208,14331625,35,8,17,0,1,6,6,6,5,11,7,2,0,5,3,22,0.4705882,0.0,1.0,2023,4
22209,14331626,31,5,7,1,1,0,0,1,3,4,4,0,0,2,2,11,0.7142857,1.0,0.0,2023,666747
22210,14331627,33,4,14,4,11,0,0,1,0,1,2,1,0,2,1,12,0.2857143,0.3636364,0.0,2023,666633
22211,14331628,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,74
22212,14331629,25,1,3,1,1,2,3,0,2,2,1,2,0,0,4,5,0.3333333,1.0,0.6666667,2023,3092
22213,14331630,14,3,6,2,5,1,2,3,3,6,0,0,0,1,4,9,0.5,0.4,0.5,2023,285
22214,14331631,25,1,9,0,6,0,0,1,1,2,3,2,1,0,2,2,0.1111111,0.0,0.0,2023,286
22215,14331632,09,1,4,1,3,0,0,0,2,2,0,0,0,1,1,3,0.25,0.3333333,0.0,2023,391
22216,14331633,21,1,6,0,3,4,4,0,1,1,1,2,0,2,2,6,0.1666667,0.0,1.0,2023,397
22217,14331634,03,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,2023,39398582
22218,14331635,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017734
22219,14331636,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547257
22220,14331637,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677785
22221,14331638,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,19465585
22222,14331639,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017736
22223,14331675,18,1,5,0,1,2,4,0,8,8,3,0,1,2,1,4,0.2,0.0,0.5,2023,3547242
22224,14331676,33,7,14,2,4,1,2,0,6,6,7,0,2,2,5,17,0.5,0.5,0.5,2023,265
22225,14331677,30,7,10,0,0,1,2,3,4,7,2,2,1,2,5,15,0.7,0.0,0.5,2023,666577
22226,14331678,28,1,7,1,4,1,1,0,1,1,0,0,0,2,4,4,0.1428571,0.25,1.0,2023,666848
22227,14331679,31,6,14,3,4,0,0,1,1,2,13,1,0,1,0,15,0.4285714,0.75,0.0,2023,249
22228,14331680,18,5,9,0,0,4,4,5,2,7,1,0,0,0,3,14,0.5555556,0.0,1.0,2023,24
22229,14331681,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017704
22230,14331682,31,4,9,1,3,0,0,1,2,3,1,1,4,2,2,9,0.4444444,0.3333333,0.0,2023,56677844
22231,14331683,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547302
22232,14331684,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,64269023
22233,14331685,18,1,9,0,6,4,4,0,3,3,1,0,0,1,0,6,0.1111111,0.0,1.0,2023,17896045
22234,14331686,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896071
22235,14331687,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896106
22236,14331688,16,4,10,1,5,5,5,1,0,1,3,1,0,0,2,14,0.4,0.2,1.0,2023,414
22237,14331689,17,3,5,0,0,0,0,1,1,2,0,1,1,0,1,6,0.6,0.0,0.0,2023,487
22238,14331690,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,64267203
22239,14331691,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,18677954
22240,14331692,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017687
22241,14331693,32,8,14,3,7,0,0,0,6,6,0,2,2,3,2,19,0.5714286,0.4285714,0.0,2023,375
22242,14331694,31,4,10,0,0,3,7,3,7,10,2,1,3,1,0,11,0.4,0.0,0.4285714,2023,177
22243,14331695,36,15,20,0,0,12,14,4,8,12,8,1,3,0,2,42,0.75,0.0,0.8571429,2023,246
22244,14331696,35,4,9,1,5,1,2,0,3,3,3,3,0,2,2,10,0.4444444,0.2,0.5,2023,81
22245,14331697,39,7,23,3,8,2,2,1,4,5,7,0,0,1,2,19,0.3043478,0.375,1.0,2023,335
22246,14331698,21,1,3,0,0,0,0,2,4,6,2,0,1,1,3,2,0.3333333,0.0,0.0,2023,38017709
22247,14331699,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,215
22248,14331700,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896103
22249,14331701,21,1,4,1,2,0,0,0,1,1,3,0,0,0,1,3,0.25,0.5,0.0,2023,236
22250,14331702,07,1,1,0,0,1,2,2,2,4,0,0,0,1,1,3,1.0,0.0,0.5,2023,250
22251,14331703,05,1,2,0,0,0,0,1,0,1,2,1,0,2,3,2,0.5,0.0,0.0,2023,3547268
22252,14331704,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677582
22253,14331705,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677871
22254,14331706,13,1,2,0,0,0,1,0,3,3,2,0,3,2,0,2,0.5,0.0,0.0,2023,38017721
22255,14331707,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666489
22256,14331708,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017727
22257,14331709,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896007
22258,14331710,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677776
22259,14332171,27,2,7,1,4,0,2,0,4,4,0,1,1,1,1,5,0.2857143,0.25,0.0,2023,56677831
22260,14332172,40,8,23,5,15,4,5,1,4,5,1,4,0,0,5,25,0.3478261,0.3333333,0.8,2023,66
22261,14332173,37,10,18,0,2,4,4,2,10,12,10,1,0,6,2,24,0.5555556,0.0,1.0,2023,17896062
22262,14332174,32,5,10,0,2,5,6,3,11,14,5,1,0,2,3,15,0.5,0.0,0.8333333,2023,56677825
22263,14332175,32,7,18,1,6,1,3,1,3,4,5,1,0,3,0,16,0.3888889,0.1666667,0.3333333,2023,17895966
22264,14332176,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547281
22265,14332177,27,5,8,2,5,0,0,0,4,4,5,1,0,2,4,12,0.625,0.4,0.0,2023,213
22266,14332178,11,1,2,0,0,1,2,2,1,3,0,0,0,1,0,3,0.5,0.0,0.5,2023,19465326
22267,14332179,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,296
22268,14332180,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677809
22269,14332181,15,1,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0.5,0.0,0.0,2023,3547301
22270,14332182,19,2,6,1,1,0,0,2,1,3,0,0,0,0,1,5,0.3333333,1.0,0.0,2023,47738533
22271,14332183,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,75
22272,14332184,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017695
22273,14332185,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,188
22274,14332186,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,357
22275,14332187,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017684
22276,14332188,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,458
22277,14332189,31,3,12,3,12,0,0,2,5,7,6,1,1,1,0,9,0.25,0.25,0.0,2023,17896060
22278,14332190,35,4,17,1,6,9,12,1,6,7,3,1,0,2,0,18,0.2352941,0.1666667,0.75,2023,434
22279,14332191,33,11,21,6,11,4,4,3,2,5,1,1,5,3,5,32,0.5238096,0.5454546,1.0,2023,378
22280,14332192,31,6,14,1,3,0,2,0,11,11,10,3,0,3,0,13,0.4285714,0.3333333,0.0,2023,70
22281,14332193,36,9,19,3,8,0,0,2,9,11,3,0,2,3,2,21,0.4736842,0.375,0.0,2023,473
22282,14332194,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896094
22283,14332195,18,3,5,0,2,0,0,1,1,2,3,0,1,3,4,6,0.6,0.0,0.0,2023,666468
22284,14332196,23,4,4,0,0,0,0,6,4,10,1,1,3,1,3,8,1.0,0.0,0.0,2023,261
22285,14332197,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,338
22286,14332198,30,3,6,3,5,0,0,1,1,2,4,2,0,0,1,9,0.5,0.6,0.0,2023,3547276
22287,14332199,03,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0.0,0.0,2023,17553967
22288,14332200,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547279
22289,14332201,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677864
22290,14332202,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017707
22291,14332203,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,214
22292,14332204,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,219
22293,14332205,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,64270311
22294,14332877,32,5,7,3,4,0,0,1,1,2,2,1,0,0,1,13,0.7142857,0.75,0.0,2023,8
22295,14332878,40,18,25,4,7,0,0,1,8,9,2,0,3,2,4,40,0.72,0.5714286,0.0,2023,140
22296,14332879,19,2,2,0,0,0,0,0,13,13,4,0,1,6,6,4,1.0,0.0,0.0,2023,349
22297,14332880,38,11,16,0,1,3,3,1,3,4,3,1,0,2,4,25,0.6875,0.0,1.0,2023,37
22298,14332881,36,9,24,1,7,7,9,1,5,6,8,2,0,2,2,26,0.375,0.1428571,0.7777778,2023,57
22299,14332882,12,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0.0,0.0,0.0,2023,32
22300,14332883,11,1,1,0,0,1,2,0,2,2,0,0,0,1,2,3,1.0,0.0,0.5,2023,147
22301,14332884,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,18678058
22302,14332885,30,1,6,0,5,2,2,0,3,3,2,0,1,2,2,4,0.1666667,0.0,1.0,2023,178
22303,14332886,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666729
22304,14332887,07,0,0,0,0,2,2,0,1,1,1,1,0,0,2,2,0.0,0.0,1.0,2023,314
22305,14332888,15,0,1,0,1,0,0,1,1,2,2,1,0,0,0,0,0.0,0.0,0.0,2023,356
22306,14332889,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,470
22307,14332890,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547095
22308,14332891,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666451
22309,14332892,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,272
22310,14332893,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547298
22311,14332894,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547253
22312,14332895,26,2,7,1,5,1,3,1,2,3,1,1,0,0,4,6,0.2857143,0.2,0.3333333,2023,3547250
22313,14332896,30,6,14,1,3,2,2,2,2,4,7,0,0,3,6,15,0.4285714,0.3333333,1.0,2023,416
22314,14332897,19,5,11,1,2,1,2,1,1,2,1,0,2,1,1,12,0.4545455,0.5,0.5,2023,452
22315,14332898,31,6,10,5,8,1,2,1,3,4,3,1,0,0,2,18,0.6,0.625,0.5,2023,210
22316,14332899,25,3,9,0,0,3,4,0,0,0,6,1,0,4,3,9,0.3333333,0.0,0.75,2023,38017507
22317,14332900,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017701
22318,14332901,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,242
22319,14332902,14,1,8,1,4,1,2,0,3,3,0,0,0,0,0,4,0.125,0.25,0.5,2023,38017686
22320,14332903,12,2,8,0,0,0,0,0,1,1,3,2,0,1,0,4,0.25,0.0,0.0,2023,304
22321,14332904,20,1,4,0,1,2,2,2,2,4,4,2,0,0,3,4,0.25,0.0,1.0,2023,56677861
22322,14332905,19,5,5,3,3,2,4,2,2,4,1,1,2,1,0,15,1.0,1.0,0.5,2023,3547264
22323,14332906,26,6,12,0,2,1,2,2,4,6,1,0,0,0,1,13,0.5,0.0,0.5,2023,3547243
22324,14332907,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677778
22325,14332908,18,4,6,2,3,0,0,3,6,9,1,1,0,1,0,10,0.6666667,0.6666667,0.0,2023,56677832
22326,14332909,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677794
22327,14332910,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547245
22328,14332911,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896035
22329,14334001,23,2,7,1,3,4,5,1,1,2,2,1,0,1,2,9,0.2857143,0.3333333,0.8,2023,666609
22330,14334002,31,8,16,3,8,9,10,0,5,5,5,0,0,3,2,28,0.5,0.375,0.9,2023,237
22331,14334003,26,4,7,0,1,6,6,3,11,14,3,0,0,0,0,14,0.5714286,0.0,1.0,2023,117
22332,14334004,26,5,10,3,4,2,2,1,3,4,2,1,0,1,1,15,0.5,0.75,1.0,2023,17553995
22333,14334005,34,14,21,6,11,0,0,1,0,1,8,0,2,0,2,34,0.6666667,0.5454546,0.0,2023,405
22334,14334006,04,1,1,0,0,2,2,1,1,2,0,0,0,1,1,4,1.0,0.0,1.0,2023,56677738
22335,14334007,22,1,7,0,3,2,2,0,1,1,2,0,1,2,3,4,0.1428571,0.0,1.0,2023,38017697
22336,14334008,04,2,2,0,0,0,0,0,1,1,0,0,0,0,2,4,1.0,0.0,0.0,2023,666626
22337,14334009,06,1,1,0,0,2,2,0,1,1,1,1,0,1,0,4,1.0,0.0,1.0,2023,56677835
22338,14334010,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677836
22339,14334011,21,5,8,0,2,0,0,0,4,4,1,2,0,0,2,10,0.625,0.0,0.0,2023,666860
22340,14334012,21,2,3,0,0,0,0,2,2,4,2,2,0,3,1,4,0.6666667,0.0,0.0,2023,457
22341,14334013,18,2,3,0,1,0,0,1,5,6,2,2,3,0,2,4,0.6666667,0.0,0.0,2023,486
22342,14334014,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547289
22343,14334015,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,383
22344,14334016,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,1603383
22345,14334017,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666971
22346,14334018,33,6,15,0,3,5,5,1,2,3,3,1,1,1,3,17,0.4,0.0,1.0,2023,182
22347,14334019,22,5,8,1,2,1,2,3,4,7,0,0,0,0,0,12,0.625,0.5,0.5,2023,38017711
22348,14334020,22,3,7,0,0,0,0,1,3,4,0,0,0,1,3,6,0.4285714,0.0,0.0,2023,22
22349,14334021,12,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0.0,0.0,0.0,2023,666923
22350,14334022,33,8,17,3,4,4,5,1,6,7,9,0,1,1,3,23,0.4705882,0.75,0.8,2023,65
22351,14334023,03,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,2023,39613724
22352,14334024,23,2,5,0,2,1,2,1,4,5,1,2,0,1,3,5,0.4,0.0,0.5,2023,56677850
22353,14334025,23,1,6,0,3,2,2,0,1,1,2,0,0,3,1,4,0.1666667,0.0,1.0,2023,56677747
22354,14334026,04,1,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0.5,0.0,0.0,2023,64269931
22355,14334027,06,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,2023,56677791
22356,14334028,23,6,9,2,4,2,2,2,1,3,4,0,1,1,3,16,0.6666667,0.5,1.0,2023,56783340
22357,14334029,06,2,5,0,2,2,2,1,0,1,0,0,0,0,0,6,0.4,0.0,1.0,2023,56677829
22358,14334030,30,8,15,3,7,0,0,0,2,2,3,0,0,4,4,19,0.5333334,0.4285714,0.0,2023,419
22359,14334031,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666476
22360,14334032,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,47957121
22361,14334033,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017690
22362,14334034,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,476
22363,14334789,24,6,11,2,5,3,3,1,2,3,2,0,0,3,2,17,0.5454546,0.4,1.0,2023,17896026
22364,14334790,29,6,14,1,4,5,9,0,3,3,6,0,0,2,2,18,0.4285714,0.25,0.5555556,2023,38017683
22365,14334791,27,4,9,1,2,1,2,2,7,9,1,2,0,1,2,10,0.4444444,0.5,0.5,2023,85
22366,14334792,25,2,5,2,4,0,0,0,2,2,3,2,0,3,2,6,0.4,0.5,0.0,2023,17896073
22367,14334793,18,3,6,0,1,1,2,1,0,1,2,1,0,0,0,7,0.5,0.0,0.5,2023,56677827
22368,14334794,13,2,4,1,1,0,0,0,2,2,2,0,0,2,1,5,0.5,1.0,0.0,2023,3547251
22369,14334795,09,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,1.0,0.0,0.0,2023,666442
22370,14334796,24,2,3,2,3,0,0,0,2,2,0,0,0,1,2,6,0.6666667,0.6666667,0.0,2023,38017724
22371,14334797,15,1,1,0,0,0,0,2,2,4,2,1,0,2,2,2,1.0,0.0,0.0,2023,226
22372,14334798,21,1,6,1,6,0,0,0,1,1,0,0,0,0,1,3,0.1666667,0.1666667,0.0,2023,666818
22373,14334799,14,2,4,0,1,4,6,0,1,1,5,1,0,1,0,8,0.5,0.0,0.6666667,2023,17553983
22374,14334800,03,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,2023,666885
22375,14334801,18,4,8,1,1,6,8,1,3,4,1,0,0,0,2,15,0.5,1.0,0.75,2023,462
22376,14334802,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,165
22377,14334803,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,196
22378,14334804,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017607
22379,14334805,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677839
22380,14334806,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,229
22381,14334807,20,3,4,1,1,1,2,0,1,1,0,0,0,0,4,8,0.75,1.0,0.5,2023,3547247
22382,14334808,24,3,4,3,3,0,0,0,3,3,1,2,0,0,2,9,0.75,1.0,0.0,2023,666940
22383,14334809,27,6,8,0,0,2,4,5,6,11,4,0,2,2,2,14,0.75,0.0,0.5,2023,9
22384,14334810,27,4,7,2,4,0,0,1,3,4,4,1,0,1,0,10,0.5714286,0.5,0.0,2023,666908
22385,14334811,30,9,19,3,8,4,4,0,3,3,13,4,0,3,3,25,0.4736842,0.375,1.0,2023,322
22386,14334812,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666676
22387,14334813,09,2,3,1,2,2,2,0,1,1,0,1,0,0,1,7,0.6666667,0.5,1.0,2023,248
22388,14334814,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,277
22389,14334815,31,8,13,8,13,2,2,2,1,3,1,1,0,1,2,26,0.6153846,0.6153846,1.0,2023,3547299
22390,14334816,29,3,9,2,7,3,4,0,5,5,0,0,1,0,3,11,0.3333333,0.2857143,0.75,2023,344
22391,14334817,22,5,7,0,0,2,2,0,3,3,5,0,0,1,2,12,0.7142857,0.0,1.0,2023,56677872
22392,14334818,21,2,6,0,0,0,2,1,4,5,1,1,1,1,1,4,0.3333333,0.0,0.0,2023,444
22393,14334819,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677847
22394,14334820,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666581
22395,14334821,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896076
